Computer Time,Timestamp,Time (Milli Sec.),Galvanic_Skin_Response,Heart_Rate,Skin_Temperature,Mood
 22:37:48,00:02:18,138252,498,72,20.51,RELAXED
 22:37:48,00:02:18,138464,498,73,26.86,RELAXED
 22:37:48,00:02:19,138677,495,73,20.51,RELAXED
 22:37:48,00:02:19,138889,498,73,32.23,RELAXED
 22:37:48,00:02:19,139102,497,75,37.6,RELAXED
 22:37:49,00:02:19,139315,497,75,21.48,RELAXED
 22:37:49,00:02:20,139527,500,75,26.86,RELAXED
 22:37:49,00:02:20,139740,497,76,37.11,RELAXED
 22:37:49,00:02:20,139952,499,76,24.41,RELAXED
 22:37:49,00:02:20,140165,500,80,26.37,SAD
 22:37:50,00:02:20,140378,496,80,24.9,SAD
 22:37:50,00:02:21,140590,499,80,24.41,SAD
 22:37:50,00:02:21,140803,498,80,33.69,SAD
 22:37:50,00:02:21,141015,497,80,25.88,SAD
 22:37:50,00:02:21,141228,499,80,20.02,SAD
 22:37:51,00:02:21,141440,495,80,21.97,SAD
 22:37:51,00:02:22,141652,495,80,27.34,SAD
 22:37:51,00:02:22,141864,498,80,25.88,SAD
 22:37:51,00:02:22,142077,494,80,24.9,SAD
 22:37:52,00:02:22,142289,493,80,21.48,SAD
 22:37:52,00:02:23,142502,497,80,36.13,SAD
 22:37:53,00:02:24,144000,497,87,40.04,HAPPY
 22:37:53,00:02:24,144211,496,87,23.44,HAPPY
 22:37:54,00:02:24,144424,499,87,19.04,HAPPY
 22:37:54,00:02:25,144636,496,87,31.25,HAPPY
 22:37:54,00:02:25,144849,496,87,20.51,HAPPY
 22:37:54,00:02:25,145061,498,87,28.81,HAPPY
 22:37:55,00:02:25,145274,495,91,38.57,HAPPY
 22:37:55,00:02:25,145487,498,91,23.93,HAPPY
 22:37:55,00:02:26,145699,497,91,27.34,HAPPY
 22:37:55,00:02:26,145912,495,91,39.55,HAPPY
 22:37:55,00:02:26,146124,499,91,35.64,HAPPY
 22:37:56,00:02:26,146337,497,91,21.97,HAPPY
 22:37:56,00:02:27,146549,496,91,27.34,HAPPY
 22:37:56,00:02:27,146762,499,91,38.57,HAPPY
 22:37:56,00:02:27,146974,495,91,22.95,HAPPY
 22:37:56,00:02:27,147187,497,91,24.41,HAPPY
 22:37:57,00:02:27,147400,498,91,34.67,HAPPY
 22:37:58,00:02:29,148948,497,90,40.04,HAPPY
 22:37:58,00:02:29,149161,500,90,22.46,HAPPY
 22:37:59,00:02:29,149373,497,90,22.95,HAPPY
 22:37:59,00:02:30,149586,498,90,19.53,HAPPY
 22:37:59,00:02:30,149798,500,89,30.27,HAPPY
 22:37:59,00:02:30,150011,497,89,42.48,HAPPY
 22:37:59,00:02:30,150223,500,89,20.51,HAPPY
 22:38:00,00:02:30,150436,499,89,34.67,HAPPY
 22:38:00,00:02:31,150649,497,89,21,HAPPY
 22:38:00,00:02:31,150861,500,89,21.48,HAPPY
 22:38:00,00:02:31,151074,499,89,25.39,HAPPY
 22:38:01,00:02:31,151286,498,87,30.76,HAPPY
 22:38:01,00:02:31,151499,501,87,42.48,HAPPY
 22:38:01,00:02:32,151712,498,87,38.09,HAPPY
 22:38:01,00:02:32,151924,499,86,26.37,HAPPY
 22:38:01,00:02:32,152137,500,86,28.81,HAPPY
 22:38:02,00:02:32,152349,497,86,24.9,HAPPY
 22:38:02,00:02:33,152562,500,86,35.64,HAPPY
 22:38:02,00:02:33,152775,500,86,36.13,HAPPY
 22:38:02,00:02:33,152987,498,89,30.76,HAPPY
 22:38:02,00:02:33,153200,501,89,41.02,HAPPY
 22:38:03,00:02:33,153412,499,95,26.37,HAPPY
 22:38:03,00:02:34,153625,499,95,35.16,HAPPY
 22:38:03,00:02:34,153837,502,95,28.32,HAPPY
 22:38:03,00:02:34,154050,498,95,24.9,HAPPY
 22:38:04,00:02:34,154263,500,95,21,HAPPY
 22:38:04,00:02:34,154475,501,95,25.88,HAPPY
 22:38:04,00:02:35,154688,498,95,41.02,HAPPY
 22:38:04,00:02:35,154900,501,95,28.32,HAPPY
 22:38:04,00:02:35,155113,500,95,37.11,HAPPY
 22:38:05,00:02:35,155326,498,95,26.37,HAPPY
 22:38:05,00:02:36,155538,501,95,23.44,HAPPY
 22:38:07,00:02:37,157241,502,71,41.5,RELAXED
 22:38:07,00:02:37,157454,503,71,19.04,RELAXED
 22:38:07,00:02:38,157666,499,71,16.6,RELAXED
 22:38:07,00:02:38,157879,502,74,31.74,RELAXED
 22:38:07,00:02:38,158092,501,74,33.69,RELAXED
 22:38:08,00:02:38,158304,500,74,23.44,RELAXED
 22:38:08,00:02:39,158517,503,74,22.95,RELAXED
 22:38:08,00:02:39,158729,501,74,32.71,RELAXED
 22:38:08,00:02:39,158942,500,74,21.97,RELAXED
 22:38:08,00:02:39,159155,503,74,23.44,RELAXED
 22:38:09,00:02:39,159367,498,74,30.27,RELAXED
 22:38:09,00:02:40,159580,501,74,22.95,RELAXED
 22:38:09,00:02:40,159792,503,74,33.2,RELAXED
 22:38:09,00:02:40,160005,500,74,34.67,RELAXED
 22:38:09,00:02:40,160218,503,74,30.27,RELAXED
 22:38:11,00:02:42,161869,503,74,38.57,RELAXED
 22:38:11,00:02:42,162082,500,74,21.97,RELAXED
 22:38:12,00:02:42,162294,503,74,38.09,RELAXED
 22:38:12,00:02:43,162507,502,74,39.55,RELAXED
 22:38:12,00:02:43,162720,501,75,23.93,RELAXED
 22:38:12,00:02:43,162932,504,75,22.95,RELAXED
 22:38:12,00:02:43,163145,501,75,28.32,RELAXED
 22:38:13,00:02:43,163358,502,75,21.97,RELAXED
 22:38:13,00:02:44,163570,504,75,29.79,RELAXED
 22:38:13,00:02:44,163783,501,75,35.64,RELAXED
 22:38:13,00:02:44,163995,503,79,32.23,RELAXED
 22:38:13,00:02:44,164208,504,84,21.48,SAD
 22:38:14,00:02:44,164421,502,84,24.9,SAD
 22:38:14,00:02:45,164633,505,84,24.41,SAD
 22:38:14,00:02:45,164846,504,84,28.81,SAD
 22:38:14,00:02:45,165058,502,85,22.95,HAPPY
 22:38:15,00:02:45,165271,505,85,21,HAPPY
 22:38:15,00:02:45,165484,503,85,37.11,HAPPY
 22:38:15,00:02:46,165696,504,86,38.09,HAPPY
 22:38:15,00:02:46,165909,506,86,26.86,HAPPY
 22:38:15,00:02:46,166121,502,86,22.95,HAPPY
 22:38:16,00:02:46,166334,505,86,26.86,HAPPY
 22:38:16,00:02:47,166547,505,86,27.83,HAPPY
 22:38:16,00:02:47,166759,502,86,28.81,HAPPY
 22:38:16,00:02:47,166972,505,86,22.95,HAPPY
 22:38:16,00:02:47,167184,504,88,33.69,HAPPY
 22:38:17,00:02:47,167397,503,88,38.57,HAPPY
 22:38:17,00:02:48,167609,506,88,39.55,HAPPY
 22:38:17,00:02:48,167822,503,89,30.27,HAPPY
 22:38:17,00:02:48,168035,504,89,36.13,HAPPY
 22:38:18,00:02:48,168248,506,89,36.62,HAPPY
 22:38:18,00:02:48,168460,502,89,34.18,HAPPY
 22:38:18,00:02:49,168673,504,89,27.83,HAPPY
 22:38:18,00:02:49,168885,504,89,39.06,HAPPY
 22:38:18,00:02:49,169098,502,89,26.86,HAPPY
 22:38:19,00:02:49,169310,505,89,35.64,HAPPY
 22:38:19,00:02:50,169523,503,89,28.32,HAPPY
 22:38:19,00:02:50,169736,502,89,21.97,HAPPY
 22:38:19,00:02:50,169948,505,89,13.67,HAPPY
 22:38:19,00:02:50,170161,502,88,29.79,HAPPY
 22:38:20,00:02:50,170373,504,88,35.16,HAPPY
 22:38:20,00:02:51,170586,505,88,28.32,HAPPY
 22:38:20,00:02:51,170799,502,88,23.93,HAPPY
 22:38:20,00:02:51,171011,505,85,28.32,HAPPY
 22:38:20,00:02:51,171224,504,85,36.62,HAPPY
 22:38:21,00:02:51,171436,502,85,26.37,HAPPY
 22:38:21,00:02:52,171649,506,79,31.74,RELAXED
 22:38:21,00:02:52,171862,504,79,21.97,RELAXED
 22:38:21,00:02:52,172073,503,79,22.95,RELAXED
 22:38:22,00:02:52,172286,509,79,17.58,RELAXED
 22:38:22,00:02:52,172498,504,79,27.34,RELAXED
 22:38:22,00:02:53,172711,506,79,22.95,RELAXED
 22:38:22,00:02:53,172923,506,79,20.02,RELAXED
 22:38:22,00:02:53,173136,503,79,38.57,RELAXED
 22:38:23,00:02:53,173349,506,79,28.32,RELAXED
 22:38:23,00:02:54,173561,505,79,34.67,RELAXED
 22:38:23,00:02:54,173774,504,79,31.74,RELAXED
 22:38:23,00:02:54,173986,507,78,15.63,RELAXED
 22:38:23,00:02:54,174199,504,78,29.3,RELAXED
 22:38:24,00:02:54,174412,504,78,25.88,RELAXED
 22:38:24,00:02:55,174624,506,78,18.07,RELAXED
 22:38:24,00:02:55,174837,503,77,39.06,RELAXED
 22:38:24,00:02:55,175049,506,77,21.97,RELAXED
 22:38:25,00:02:55,175262,506,77,34.18,RELAXED
 22:38:25,00:02:55,175475,503,77,33.2,RELAXED
 22:38:25,00:02:56,175687,506,77,27.34,RELAXED
 22:38:25,00:02:56,175900,505,77,28.32,RELAXED
 22:38:25,00:02:56,176112,504,80,37.6,SAD
 22:38:26,00:02:56,176325,507,80,16.6,SAD
 22:38:26,00:02:57,176537,503,80,33.2,SAD
 22:38:26,00:02:57,176750,505,80,29.3,SAD
 22:38:26,00:02:57,176963,506,80,39.06,SAD
 22:38:26,00:02:57,177175,503,80,30.27,SAD
 22:38:27,00:02:57,177388,506,80,36.13,SAD
 22:38:27,00:02:58,177600,505,80,38.09,SAD
 22:38:27,00:02:58,177813,503,80,40.04,SAD
 22:38:27,00:02:58,178025,507,80,30.76,SAD
 22:38:28,00:02:58,178238,504,80,28.81,SAD
 22:38:29,00:03:00,179837,504,87,34.67,HAPPY
 22:38:29,00:03:00,180049,504,87,20.51,HAPPY
 22:38:30,00:03:00,180262,505,87,403.32,HAPPY
 22:38:30,00:03:00,180474,503,88,39.55,HAPPY
 22:38:30,00:03:01,180687,509,88,229.98,HAPPY
 22:38:30,00:03:01,180900,501,88,19.04,HAPPY
 22:38:30,00:03:01,181112,498,88,30.27,HAPPY
 22:38:31,00:03:01,181325,503,88,27.34,HAPPY
 22:38:31,00:03:02,181537,501,88,35.64,HAPPY
 22:38:31,00:03:02,181750,501,88,23.44,HAPPY
 22:38:31,00:03:02,181962,503,88,41.5,HAPPY
 22:38:31,00:03:02,182175,500,88,32.71,HAPPY
 22:38:32,00:03:02,182388,503,88,33.69,HAPPY
 22:38:32,00:03:03,182600,503,88,36.13,HAPPY
 22:38:32,00:03:03,182813,500,88,25.39,HAPPY
 22:38:33,00:03:04,184002,505,89,29.79,HAPPY
 22:38:33,00:03:04,184214,501,89,21.97,HAPPY
 22:38:34,00:03:04,184427,504,89,24.41,HAPPY
 22:38:34,00:03:05,184640,504,89,24.41,HAPPY
 22:38:34,00:03:05,184852,502,88,36.62,HAPPY
 22:38:34,00:03:05,185065,505,88,22.46,HAPPY
 22:38:35,00:03:05,185278,503,88,34.18,HAPPY
 22:38:35,00:03:05,185490,503,87,22.46,HAPPY
 22:38:35,00:03:06,185703,505,87,37.11,HAPPY
 22:38:35,00:03:06,185915,502,87,31.25,HAPPY
 22:38:35,00:03:06,186128,504,87,33.2,HAPPY
 22:38:36,00:03:06,186341,504,86,31.74,HAPPY
 22:38:36,00:03:07,186553,502,86,21.97,HAPPY
 22:38:36,00:03:07,186766,505,86,27.34,HAPPY
 22:38:36,00:03:07,186978,504,85,17.58,HAPPY
 22:38:36,00:03:07,187191,503,85,22.46,HAPPY
 22:38:37,00:03:07,187404,505,85,33.2,HAPPY
 22:38:37,00:03:08,187616,503,85,37.6,HAPPY
 22:38:37,00:03:08,187829,505,84,31.25,SAD
 22:38:37,00:03:08,188041,506,84,40.53,SAD
 22:38:38,00:03:08,188254,503,84,24.9,SAD
 22:38:38,00:03:08,188466,506,84,22.46,SAD
 22:38:38,00:03:09,188679,505,84,37.6,SAD
 22:38:38,00:03:09,188892,503,84,20.51,SAD
 22:38:38,00:03:09,189104,506,84,37.11,SAD
 22:38:39,00:03:09,189317,505,83,30.27,SAD
 22:38:39,00:03:10,189530,504,83,23.44,SAD
 22:38:39,00:03:10,189742,507,83,37.11,SAD
 22:38:39,00:03:10,189955,502,83,23.44,SAD
 22:38:39,00:03:10,190167,505,83,25.39,SAD
 22:38:40,00:03:10,190380,506,83,28.81,SAD
 22:38:40,00:03:11,190592,503,83,28.81,SAD
 22:38:40,00:03:11,190804,505,82,33.69,SAD
 22:38:40,00:03:11,191017,503,82,32.71,SAD
 22:38:41,00:03:11,191229,504,82,22.95,SAD
 22:38:41,00:03:11,191442,507,80,38.57,SAD
 22:38:41,00:03:12,191654,502,80,30.27,SAD
 22:38:41,00:03:12,191867,504,80,22.95,SAD
 22:38:41,00:03:12,192079,505,80,20.51,SAD
 22:38:42,00:03:12,192292,502,80,31.25,SAD
 22:38:42,00:03:13,192505,505,80,34.18,SAD
 22:38:42,00:03:13,192717,503,80,25.88,SAD
 22:38:42,00:03:13,192930,502,80,27.83,SAD
 22:38:42,00:03:13,193142,504,79,25.39,RELAXED
 22:38:43,00:03:13,193355,502,79,21.48,RELAXED
 22:38:43,00:03:14,193568,502,79,26.37,RELAXED
 22:38:43,00:03:14,193780,503,79,36.62,RELAXED
 22:38:43,00:03:14,193993,498,79,23.93,RELAXED
 22:38:43,00:03:14,194205,501,79,25.39,RELAXED
 22:38:44,00:03:14,194418,500,79,38.09,RELAXED
 22:38:44,00:03:15,194631,498,79,29.79,RELAXED
 22:38:44,00:03:15,194843,500,79,24.41,RELAXED
 22:38:44,00:03:15,195056,498,79,39.06,RELAXED
 22:38:45,00:03:15,195268,498,80,34.67,SAD
 22:38:45,00:03:15,195481,500,80,23.44,SAD
 22:38:45,00:03:16,195694,496,80,33.69,SAD
 22:38:45,00:03:16,195906,499,80,24.9,SAD
 22:38:45,00:03:16,196119,498,79,36.13,RELAXED
 22:38:46,00:03:16,196331,496,79,40.53,RELAXED
 22:38:46,00:03:17,196544,499,79,39.06,RELAXED
 22:38:46,00:03:17,196756,497,79,33.69,RELAXED
 22:38:46,00:03:17,196969,496,79,23.44,RELAXED
 22:38:46,00:03:17,197182,499,79,31.74,RELAXED
 22:38:47,00:03:17,197394,495,79,33.2,RELAXED
 22:38:47,00:03:18,197607,497,79,22.46,RELAXED
 22:38:47,00:03:18,197819,498,79,32.71,RELAXED
 22:38:47,00:03:18,198032,495,79,24.9,RELAXED
 22:38:48,00:03:18,198245,498,78,37.6,RELAXED
 22:38:48,00:03:18,198457,497,78,28.81,RELAXED
 22:38:48,00:03:19,198670,495,78,21,RELAXED
 22:38:48,00:03:19,198882,498,78,16.11,RELAXED
 22:38:48,00:03:19,199095,495,78,30.76,RELAXED
 22:38:49,00:03:19,199308,496,78,20.02,RELAXED
 22:38:49,00:03:20,199520,497,78,32.71,RELAXED
 22:38:49,00:03:20,199733,494,79,35.64,RELAXED
 22:38:49,00:03:20,199945,497,79,27.34,RELAXED
 22:38:49,00:03:20,200158,496,79,30.76,RELAXED
 22:38:50,00:03:20,200371,495,79,15.14,RELAXED
 22:38:50,00:03:21,200583,497,80,37.11,SAD
 22:38:50,00:03:21,200796,495,80,36.62,SAD
 22:38:50,00:03:21,201008,496,80,21.97,SAD
 22:38:50,00:03:21,201221,498,80,30.76,SAD
 22:38:51,00:03:21,201434,494,80,28.32,SAD
 22:38:51,00:03:22,201646,497,80,18.07,SAD
 22:38:51,00:03:22,201859,496,80,38.57,SAD
 22:38:51,00:03:22,202071,493,80,29.79,SAD
 22:38:52,00:03:22,202284,496,80,31.25,SAD
 22:38:52,00:03:22,202496,495,80,39.55,SAD
 22:38:52,00:03:23,202708,495,81,25.88,SAD
 22:38:52,00:03:23,202921,497,81,29.3,SAD
 22:38:52,00:03:23,203133,493,81,21,SAD
 22:38:53,00:03:23,203346,497,81,36.62,SAD
 22:38:53,00:03:24,203558,497,81,30.76,SAD
 22:38:53,00:03:24,203771,493,81,24.41,SAD
 22:38:53,00:03:24,203983,495,81,35.16,SAD
 22:38:53,00:03:24,204196,494,80,36.13,SAD
 22:38:54,00:03:24,204409,492,80,38.09,SAD
 22:38:54,00:03:25,204621,495,80,36.13,SAD
 22:38:54,00:03:25,204834,492,82,41.99,SAD
 22:38:54,00:03:25,205046,494,82,23.93,SAD
 22:38:55,00:03:25,205259,494,82,39.06,SAD
 22:38:55,00:03:25,205472,490,84,25.39,SAD
 22:38:55,00:03:26,205684,493,84,24.41,SAD
 22:38:55,00:03:26,205897,492,84,23.93,SAD
 22:38:55,00:03:26,206109,492,85,27.83,HAPPY
 22:38:56,00:03:26,206322,495,85,30.27,HAPPY
 22:38:56,00:03:27,206535,492,85,21.48,HAPPY
 22:38:56,00:03:27,206747,493,85,25.88,HAPPY
 22:38:56,00:03:27,206960,496,85,24.41,HAPPY
 22:38:56,00:03:27,207172,492,90,24.41,HAPPY
 22:38:57,00:03:27,207385,494,90,28.32,HAPPY
 22:38:57,00:03:28,207597,493,90,30.76,HAPPY
 22:38:57,00:03:28,207810,491,90,24.41,HAPPY
 22:38:57,00:03:28,208023,494,90,31.74,HAPPY
 22:38:58,00:03:28,208235,492,90,27.34,HAPPY
 22:38:58,00:03:28,208448,493,90,22.46,HAPPY
 22:38:58,00:03:29,208660,497,90,33.2,HAPPY
 22:38:58,00:03:29,208873,491,90,32.71,HAPPY
 22:38:58,00:03:29,209085,494,90,21.97,HAPPY
 22:38:59,00:03:29,209298,493,90,38.57,HAPPY
 22:38:59,00:03:30,209511,491,90,22.46,HAPPY
 22:39:00,00:03:31,210802,494,84,22.95,SAD
 22:39:00,00:03:31,211015,491,84,27.34,SAD
 22:39:01,00:03:31,211227,491,84,33.2,SAD
 22:39:01,00:03:31,211440,492,84,27.34,SAD
 22:39:01,00:03:32,211652,488,82,24.41,SAD
 22:39:01,00:03:32,211865,491,82,19.53,SAD
 22:39:01,00:03:32,212078,489,82,26.37,SAD
 22:39:02,00:03:32,212290,488,82,20.51,SAD
 22:39:02,00:03:33,212503,490,81,35.16,SAD
 22:39:02,00:03:33,212715,488,81,41.99,SAD
 22:39:02,00:03:33,212928,488,81,35.64,SAD
 22:39:02,00:03:33,213140,489,83,29.3,SAD
 22:39:03,00:03:33,213353,485,83,23.93,SAD
 22:39:03,00:03:34,213566,488,83,21.97,SAD
 22:39:03,00:03:34,213778,487,83,38.57,SAD
 22:39:03,00:03:34,213991,480,83,30.27,SAD
 22:39:03,00:03:34,214203,472,83,30.76,SAD
 22:39:04,00:03:34,214416,465,83,33.2,SAD
 22:39:04,00:03:35,214628,463,83,24.9,SAD
 22:39:04,00:03:35,214841,465,83,29.79,SAD
 22:39:04,00:03:35,215054,466,83,24.9,SAD
 22:39:05,00:03:35,215266,462,83,24.41,SAD
 22:39:06,00:03:37,216763,481,123,40.53,HAPPY
 22:39:06,00:03:37,216975,481,123,33.2,HAPPY
 22:39:06,00:03:37,217188,481,123,21.48,HAPPY
 22:39:07,00:03:37,217400,484,123,29.3,HAPPY
 22:39:07,00:03:38,217613,487,123,41.02,HAPPY
 22:39:07,00:03:38,217826,493,111,27.83,HAPPY
 22:39:07,00:03:38,218038,491,111,28.81,HAPPY
 22:39:08,00:03:38,218251,489,111,24.9,HAPPY
 22:39:08,00:03:38,218464,492,111,24.9,HAPPY
 22:39:08,00:03:39,218676,490,106,30.76,HAPPY
 22:39:08,00:03:39,218889,489,106,24.41,HAPPY
 22:39:08,00:03:39,219102,492,106,37.6,HAPPY
 22:39:09,00:03:39,219314,489,102,31.74,HAPPY
 22:39:09,00:03:40,219527,491,102,29.79,HAPPY
 22:39:09,00:03:40,219740,492,102,33.2,HAPPY
 22:39:09,00:03:40,219952,489,99,23.93,HAPPY
 22:39:09,00:03:40,220165,492,99,24.41,HAPPY
 22:39:10,00:03:40,220378,490,99,17.58,HAPPY
 22:39:10,00:03:41,220590,487,97,25.88,HAPPY
 22:39:10,00:03:41,220803,490,97,25.39,HAPPY
 22:39:10,00:03:41,221016,488,97,44.43,HAPPY
 22:39:11,00:03:41,221228,488,94,27.34,HAPPY
 22:39:11,00:03:41,221441,491,94,23.93,HAPPY
 22:39:11,00:03:42,221652,486,94,22.95,HAPPY
 22:39:11,00:03:42,221865,489,91,25.39,HAPPY
 22:39:11,00:03:42,222077,488,91,38.09,HAPPY
 22:39:12,00:03:42,222290,485,91,43.46,HAPPY
 22:39:12,00:03:43,222503,488,91,24.41,HAPPY
 22:39:12,00:03:43,222715,486,91,37.11,HAPPY
 22:39:12,00:03:43,222928,484,91,23.44,HAPPY
 22:39:12,00:03:43,223140,487,91,25.88,HAPPY
 22:39:13,00:03:43,223353,483,91,40.04,HAPPY
 22:39:13,00:03:44,223565,485,91,22.95,HAPPY
 22:39:13,00:03:44,223778,486,91,19.04,HAPPY
 22:39:13,00:03:44,223991,482,91,23.44,HAPPY
 22:39:13,00:03:44,224203,486,91,21,HAPPY
 22:39:14,00:03:44,224416,484,91,39.06,HAPPY
 22:39:14,00:03:45,224628,483,91,32.71,HAPPY
 22:39:16,00:03:46,226485,486,89,30.76,HAPPY
 22:39:16,00:03:47,226698,485,89,28.81,HAPPY
 22:39:16,00:03:47,226911,483,89,35.64,HAPPY
 22:39:16,00:03:47,227123,485,89,29.3,HAPPY
 22:39:17,00:03:47,227336,484,87,29.3,HAPPY
 22:39:17,00:03:48,227548,483,87,25.88,HAPPY
 22:39:17,00:03:48,227761,486,89,30.76,HAPPY
 22:39:17,00:03:48,227973,483,89,35.16,HAPPY
 22:39:17,00:03:48,228186,484,89,23.93,HAPPY
 22:39:18,00:03:48,228399,485,89,25.88,HAPPY
 22:39:18,00:03:49,228611,482,89,35.64,HAPPY
 22:39:18,00:03:49,228824,485,89,23.44,HAPPY
 22:39:18,00:03:49,229036,484,89,37.6,HAPPY
 22:39:19,00:03:49,229249,482,89,38.09,HAPPY
 22:39:19,00:03:49,229462,485,89,22.95,HAPPY
 22:39:19,00:03:50,229673,484,89,32.23,HAPPY
 22:39:19,00:03:50,229886,484,89,35.64,HAPPY
 22:39:19,00:03:50,230098,487,89,29.3,HAPPY
 22:39:21,00:03:52,231597,487,92,16.6,HAPPY
 22:39:21,00:03:52,231809,485,92,29.3,HAPPY
 22:39:21,00:03:52,232022,488,96,24.9,HAPPY
 22:39:22,00:03:52,232233,486,96,29.79,HAPPY
 22:39:22,00:03:52,232446,486,100,32.23,HAPPY
 22:39:22,00:03:53,232659,487,100,27.83,HAPPY
 22:39:22,00:03:53,232871,482,100,34.67,HAPPY
 22:39:22,00:03:53,233084,484,99,38.57,HAPPY
 22:39:23,00:03:53,233296,484,99,15.63,HAPPY
 22:39:23,00:03:54,233509,482,99,35.64,HAPPY
 22:39:23,00:03:54,233721,485,99,27.83,HAPPY
 22:39:23,00:03:54,233934,484,98,34.18,HAPPY
 22:39:23,00:03:54,234147,482,98,38.09,HAPPY
 22:39:24,00:03:54,234359,486,98,23.93,HAPPY
 22:39:24,00:03:55,234572,483,98,41.02,HAPPY
 22:39:24,00:03:55,234784,484,96,28.32,HAPPY
 22:39:24,00:03:55,234997,486,96,34.67,HAPPY
 22:39:24,00:03:55,235210,482,96,26.86,HAPPY
 22:39:25,00:03:55,235422,485,95,23.93,HAPPY
 22:39:25,00:03:56,235635,484,95,35.16,HAPPY
 22:39:25,00:03:56,235847,482,95,23.93,HAPPY
 22:39:25,00:03:56,236060,485,94,25.39,HAPPY
 22:39:26,00:03:56,236273,484,94,24.41,HAPPY
 22:39:26,00:03:56,236485,484,94,26.37,HAPPY
 22:39:26,00:03:57,236698,488,93,30.27,HAPPY
 22:39:26,00:03:57,236910,485,93,19.04,HAPPY
 22:39:26,00:03:57,237123,486,93,22.95,HAPPY
 22:39:27,00:03:57,237336,488,93,38.57,HAPPY
 22:39:27,00:03:58,237548,485,92,28.32,HAPPY
 22:39:27,00:03:58,237761,488,92,20.51,HAPPY
 22:39:27,00:03:58,237973,487,92,33.2,HAPPY
 22:39:27,00:03:58,238186,485,92,21.48,HAPPY
 22:39:28,00:03:58,238398,488,90,35.16,HAPPY
 22:39:28,00:03:59,238611,486,90,37.6,HAPPY
 22:39:28,00:03:59,238824,486,90,36.13,HAPPY
 22:39:28,00:03:59,239037,489,86,42.97,HAPPY
 22:39:29,00:03:59,239249,484,86,25.39,HAPPY
 22:39:29,00:03:59,239462,487,86,22.46,HAPPY
 22:39:29,00:04:00,239674,487,82,34.67,SAD
 22:39:29,00:04:00,239887,485,82,22.46,SAD
 22:39:29,00:04:00,240100,487,82,24.9,SAD
 22:39:30,00:04:00,240312,485,82,39.55,SAD
 22:39:30,00:04:01,240525,483,82,29.3,SAD
 22:39:30,00:04:01,240737,486,82,32.71,SAD
 22:39:30,00:04:01,240950,482,82,33.2,SAD
 22:39:30,00:04:01,241162,482,82,23.44,SAD
 22:39:31,00:04:01,241375,485,82,26.86,SAD
 22:39:31,00:04:02,241588,482,82,35.64,SAD
 22:39:31,00:04:02,241800,485,83,25.39,SAD
 22:39:31,00:04:02,242013,484,83,33.69,SAD
 22:39:32,00:04:02,242225,481,83,22.95,SAD
 22:39:32,00:04:02,242438,483,83,34.18,SAD
 22:39:32,00:04:03,242650,481,83,36.62,SAD
 22:39:32,00:04:03,242863,480,83,25.88,SAD
 22:39:32,00:04:03,243076,483,83,24.41,SAD
 22:39:33,00:04:03,243288,480,82,41.5,SAD
 22:39:33,00:04:04,243501,482,82,23.93,SAD
 22:39:33,00:04:04,243714,483,82,37.6,SAD
 22:39:33,00:04:04,243926,480,82,31.74,SAD
 22:39:33,00:04:04,244139,484,81,25.88,SAD
 22:39:34,00:04:04,244350,483,81,34.18,SAD
 22:39:34,00:04:05,244563,482,81,24.9,SAD
 22:39:34,00:04:05,244775,486,82,29.3,SAD
 22:39:34,00:04:05,244988,483,82,20.51,SAD
 22:39:34,00:04:05,245201,483,82,21.97,SAD
 22:39:35,00:04:05,245413,486,82,36.62,SAD
 22:39:35,00:04:06,245626,482,82,33.2,SAD
 22:39:35,00:04:06,245838,484,82,26.86,SAD
 22:39:35,00:04:06,246051,484,82,32.71,SAD
 22:39:36,00:04:06,246263,481,82,28.32,SAD
 22:39:36,00:04:06,246476,484,81,32.71,SAD
 22:39:36,00:04:07,246689,482,81,29.79,SAD
 22:39:36,00:04:07,246901,481,81,41.02,SAD
 22:39:36,00:04:07,247114,483,81,25.88,SAD
 22:39:37,00:04:07,247326,480,81,34.18,SAD
 22:39:37,00:04:08,247539,480,81,24.9,SAD
 22:39:37,00:04:08,247752,483,81,18.07,SAD
 22:39:37,00:04:08,247964,480,81,26.37,SAD
 22:39:37,00:04:08,248177,483,81,22.46,SAD
 22:39:38,00:04:08,248389,482,81,20.51,SAD
 22:39:38,00:04:09,248602,481,81,32.71,SAD
 22:39:38,00:04:09,248815,483,81,24.41,SAD
 22:39:38,00:04:09,249027,482,81,30.27,SAD
 22:39:39,00:04:09,249240,483,80,22.46,SAD
 22:39:39,00:04:09,249452,486,80,31.74,SAD
 22:39:39,00:04:10,249665,481,80,18.55,SAD
 22:39:39,00:04:10,249878,481,80,41.5,SAD
 22:39:39,00:04:10,250090,483,80,27.83,SAD
 22:39:40,00:04:10,250303,479,80,23.44,SAD
 22:39:40,00:04:11,250515,484,80,25.39,SAD
 22:39:40,00:04:11,250728,483,80,38.09,SAD
 22:39:40,00:04:11,250941,481,80,37.11,SAD
 22:39:40,00:04:11,251153,484,80,19.53,SAD
 22:39:41,00:04:11,251366,482,80,40.04,SAD
 22:39:41,00:04:12,251578,482,80,24.9,SAD
 22:39:41,00:04:12,251791,485,80,24.9,SAD
 22:39:41,00:04:12,252004,482,80,36.13,SAD
 22:39:42,00:04:12,252216,484,80,22.46,SAD
 22:39:42,00:04:12,252429,484,80,31.74,SAD
